NTime  264 NIMF  8

       Time       RawData
  2001.9200      -0.6657        0.1551        0.9176        0.6499       0.02559      -0.01823      0.004118      -0.01782
  2002.0000     -0.05769        0.1240        0.9876        0.6376       0.02156      -0.02308      0.004272      -0.02245
  2002.0800       0.7149      -0.02871         1.010        0.5983       0.01589      -0.02779      0.004424      -0.02708
  2002.1700      -0.6268       -0.2028        0.9718        0.5332      0.008674      -0.03235      0.004573      -0.03170
  2002.2500      -0.1624       -0.1234        0.8567        0.4461     8.416E-05      -0.03675      0.004721      -0.03633
  2002.3300       0.3860        0.1823        0.6553        0.3416     -0.009704      -0.04099      0.004866      -0.04096
  2002.4200      0.01441        0.4446        0.3690        0.2246      -0.02051      -0.04507      0.005008      -0.04559
  2002.5000       0.1226        0.3949       0.01127       0.09988      -0.03215      -0.04898      0.005148      -0.05021
  2002.5800       0.1043       0.06388       -0.3822      -0.02755      -0.04443      -0.05272      0.005286      -0.05484
  2002.6700      -0.1592       -0.3055       -0.7620       -0.1529      -0.05719      -0.05628      0.005422      -0.05947
  2002.7500      -0.1052       -0.4763        -1.076       -0.2711      -0.07022      -0.05966      0.005554      -0.06410
  2002.8300       0.2633       -0.4024        -1.280       -0.3775      -0.08335      -0.06286      0.005685      -0.06873
  2002.9200      -0.2439       -0.1551        -1.352       -0.4672      -0.09639      -0.06588      0.005812      -0.07336
  2003.0000      -0.2202        0.1418        -1.297       -0.5363       -0.1091      -0.06871      0.005938      -0.07798
  2003.0800       0.4026        0.3147        -1.132       -0.5834       -0.1215      -0.07135      0.006060      -0.08261
  2003.1700      0.09920        0.2315       -0.8742       -0.6094       -0.1331      -0.07380      0.006180      -0.08724
  2003.2500      -0.4547      -0.01847       -0.5493       -0.6161       -0.1441      -0.07606      0.006297      -0.09187
  2003.3300       0.1834       -0.2585       -0.1906       -0.6054       -0.1541      -0.07813      0.006412      -0.09650
  2003.4200       0.3083       -0.3774        0.1679       -0.5792       -0.1631      -0.08001      0.006524       -0.1011
  2003.5000      -0.3396       -0.2997        0.4972       -0.5395       -0.1710      -0.08170      0.006634       -0.1058
  2003.5800      0.04069      0.004371        0.7771       -0.4883       -0.1776      -0.08319      0.006740       -0.1104
  2003.6700      0.04474        0.3978        0.9920       -0.4273       -0.1830      -0.08449      0.006844       -0.1150
  2003.7500     -0.01624        0.6207         1.130       -0.3588       -0.1869      -0.08560      0.006945       -0.1197
  2003.8300       0.2936        0.4792         1.187       -0.2853       -0.1893      -0.08652      0.007044       -0.1243
  2003.9200      0.08141       0.01108         1.178       -0.2100       -0.1902      -0.08724      0.007139       -0.1289
  2004.0000      -0.4141       -0.4789         1.128       -0.1366       -0.1897      -0.08779      0.007232       -0.1335
  2004.0800      0.04326       -0.6978         1.064      -0.06900       -0.1879      -0.08815      0.007322       -0.1382
  2004.1700       0.4348       -0.5914         1.008      -0.01051       -0.1847      -0.08833      0.007410       -0.1428
  2004.2500      -0.4688       -0.1991        0.9638       0.03704       -0.1804      -0.08835      0.007494       -0.1474
  2004.3300       0.3651        0.3200        0.9189       0.07297       -0.1749      -0.08820      0.007576       -0.1521
  2004.4200      -0.1075        0.6541        0.8548       0.09694       -0.1684      -0.08789      0.007655       -0.1567
  2004.5000     0.004732        0.7097        0.7512        0.1088       -0.1608      -0.08744      0.007731       -0.1613
  2004.5800     -0.03380        0.6237        0.5960        0.1090       -0.1522      -0.08684      0.007804       -0.1660
  2004.6700     -0.04690        0.4386        0.3976       0.09987       -0.1427      -0.08611      0.007874       -0.1706
  2004.7500       0.3225       0.09429        0.1817       0.08391       -0.1322      -0.08525      0.007941       -0.1752
  2004.8300      -0.1944       -0.3774      -0.02449       0.06389       -0.1207      -0.08427      0.008006       -0.1799
  2004.9200      -0.1366       -0.7150       -0.1968       0.04263       -0.1085      -0.08318      0.008067       -0.1845
  2005.0000      -0.3783       -0.6442       -0.3175       0.02300      -0.09532      -0.08199      0.008125       -0.1891
  2005.0800     -0.05250       -0.1828       -0.3929      0.007591      -0.08138      -0.08070      0.008181       -0.1938
  2005.1700       0.1734        0.3502       -0.4480     -0.001510      -0.06666      -0.07932      0.008233       -0.1984
  2005.2500       0.4993        0.5863       -0.5110     -0.002504      -0.05119      -0.07786      0.008283       -0.2030
  2005.3300       0.2200        0.3813       -0.6023      0.006073      -0.03501      -0.07632      0.008329       -0.2077
  2005.4200      -0.1829      -0.04034       -0.7171       0.02496      -0.01817      -0.07471      0.008372       -0.2123
  2005.5000      -0.4931       -0.3237       -0.8416       0.05370    -0.0007386      -0.07304      0.008413       -0.2169
  2005.5800       0.2931       -0.3104       -0.9594       0.09088       0.01713      -0.07131      0.008450       -0.2216
  2005.6700      0.03651       -0.1584        -1.051        0.1342       0.03525      -0.06952      0.008484       -0.2262
  2005.7500      0.09262      -0.04550        -1.097        0.1812       0.05345      -0.06767      0.008515       -0.2308
