NTime 7970 NIMF 12

       Time       RawData
  1992.6516         1.051
  1992.6543         1.097
  1992.6571         1.145
  1992.6598         1.230
  1992.6626         1.350
  1992.6653         1.426
  1992.6680         1.506
  1992.6708         1.570
  1992.6735         1.586
  1992.6761         1.622
  1992.6790         1.502
  1992.6816         1.336
  1992.6844         1.417
  1992.6871         1.748
  1992.6898         1.790
  1992.6926         1.619
  1992.6953         1.449
  1992.6981         1.458
  1992.7008         1.441
  1992.7035         1.344
  1992.7063         1.243
  1992.7090         1.243
  1992.7117         1.184
  1992.7145         1.177
  1992.7172         1.169
  1992.7200         1.319
  1992.7227         1.347
  1992.7253         1.287
  1992.7281         1.103
  1992.7308        0.8320
  1992.7336        0.6453
  1992.7363        0.4805
  1992.7390        0.2258
  1992.7418        0.4664
  1992.7445        0.7704
  1992.7472         1.229
  1992.7500         1.863
  1992.7527         2.449
  1992.7555         2.667
  1992.7582         2.595
  1992.7609         2.577
  1992.7637         2.757
  1992.7664         3.124
  1992.7690         3.391
  1992.7719         3.405
  1992.7745         3.108
  1992.7773         2.844
  1992.7800         2.593
  1992.7827         2.154
  1992.7855         1.609
  1992.7882         1.287
  1992.7910         1.228
  1992.7937         1.269
  1992.7964         1.224
  1992.7992        0.8557
  1992.8019        0.4869
  1992.8046        0.3880
  1992.8074        0.6263
  1992.8101        0.8683
  1992.8129         1.272
  1992.8156         1.761
  1992.8182         2.090
  1992.8210         1.934
  1992.8237         1.422
  1992.8265        0.7609
  1992.8292        0.1605
  1992.8319       -0.2239
  1992.8347       -0.3475
  1992.8374       -0.7140
  1992.8401       -0.9949
  1992.8429       -0.7920
  1992.8456        0.4453
  1992.8484         1.836
  1992.8511         2.809
  1992.8538         3.315
  1992.8566         3.551
  1992.8593         3.887
  1992.8619         3.770
  1992.8647         3.247
  1992.8674         3.025
  1992.8702         2.779
  1992.8729         2.871
  1992.8756         3.475
  1992.8784         3.073
  1992.8811         2.939
  1992.8839         2.812
  1992.8866         2.787
  1992.8893         3.833
  1992.8921         1.754
  1992.8948       -0.2264
  1992.8975        -2.127
  1992.9003        -2.534
  1992.9030        -1.603
  1992.9058      -0.02169
  1992.9084        0.9613
  1992.9111        0.6568
  1992.9139        0.5659
  1992.9166         1.245
  1992.9194         2.127
  1992.9221         1.653
  1992.9248        0.6850
  1992.9276       -0.7791
